methodology_version,fold_id,dataset,split,recording_id,group_id,original_label,mapped_label_if_applicable,grouping_type,source_file,sampling_rate_hz,rpm,load,fault_type,fault_severity,bearing_position,session,experiment_id,temporal_block_id,temporal_start_sample,temporal_end_sample,guard_before,guard_after,is_usable,notes
methodology_v2.part2.v1,2,JNU,test,jnu_ib800_2,jnu_ib800_2,ib,InnerRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ib800_2.csv,50000,800.0,,inner_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ib_800,A,0.0,100100.0,False,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_ib800_2,jnu_ib800_2,ib,InnerRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ib800_2.csv,50000,800.0,,inner_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ib_800,B,100100.0,200200.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_ib800_2,jnu_ib800_2,ib,InnerRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ib800_2.csv,50000,800.0,,inner_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ib_800,C,200200.0,300300.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_ib800_2,jnu_ib800_2,ib,InnerRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ib800_2.csv,50000,800.0,,inner_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ib_800,D,300300.0,400400.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,validation,jnu_ib800_2,jnu_ib800_2,ib,InnerRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ib800_2.csv,50000,800.0,,inner_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ib_800,E,400400.0,500500.0,True,False,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,guard,jnu_ib800_2,jnu_ib800_2,ib,InnerRace,guard_region,data/raw_jnu/JNU-Bearing-Dataset/ib800_2.csv,50000,800.0,,inner_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ib_800,GUARD_AB,100100.0,100100.0,,,False,"symbolic guard anchored at nominal boundary 100100; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_ib800_2,jnu_ib800_2,ib,InnerRace,guard_region,data/raw_jnu/JNU-Bearing-Dataset/ib800_2.csv,50000,800.0,,inner_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ib_800,GUARD_BC,200200.0,200200.0,,,False,"symbolic guard anchored at nominal boundary 200200; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_ib800_2,jnu_ib800_2,ib,InnerRace,guard_region,data/raw_jnu/JNU-Bearing-Dataset/ib800_2.csv,50000,800.0,,inner_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ib_800,GUARD_CD,300300.0,300300.0,,,False,"symbolic guard anchored at nominal boundary 300300; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_ib800_2,jnu_ib800_2,ib,InnerRace,guard_region,data/raw_jnu/JNU-Bearing-Dataset/ib800_2.csv,50000,800.0,,inner_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ib_800,GUARD_DE,400400.0,400400.0,,,False,"symbolic guard anchored at nominal boundary 400400; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,test,jnu_n1000_3_2,jnu_n1000_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n1000_3_2.csv,50000,1000.0,,healthy,,,,jnu_n_1000,A,0.0,300300.0,False,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_n1000_3_2,jnu_n1000_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n1000_3_2.csv,50000,1000.0,,healthy,,,,jnu_n_1000,B,300300.0,600600.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_n1000_3_2,jnu_n1000_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n1000_3_2.csv,50000,1000.0,,healthy,,,,jnu_n_1000,C,600600.0,900900.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_n1000_3_2,jnu_n1000_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n1000_3_2.csv,50000,1000.0,,healthy,,,,jnu_n_1000,D,900900.0,1201200.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,validation,jnu_n1000_3_2,jnu_n1000_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n1000_3_2.csv,50000,1000.0,,healthy,,,,jnu_n_1000,E,1201200.0,1501500.0,True,False,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,guard,jnu_n1000_3_2,jnu_n1000_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n1000_3_2.csv,50000,1000.0,,healthy,,,,jnu_n_1000,GUARD_AB,300300.0,300300.0,,,False,"symbolic guard anchored at nominal boundary 300300; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_n1000_3_2,jnu_n1000_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n1000_3_2.csv,50000,1000.0,,healthy,,,,jnu_n_1000,GUARD_BC,600600.0,600600.0,,,False,"symbolic guard anchored at nominal boundary 600600; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_n1000_3_2,jnu_n1000_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n1000_3_2.csv,50000,1000.0,,healthy,,,,jnu_n_1000,GUARD_CD,900900.0,900900.0,,,False,"symbolic guard anchored at nominal boundary 900900; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_n1000_3_2,jnu_n1000_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n1000_3_2.csv,50000,1000.0,,healthy,,,,jnu_n_1000,GUARD_DE,1201200.0,1201200.0,,,False,"symbolic guard anchored at nominal boundary 1201200; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,test,jnu_n600_3_2,jnu_n600_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n600_3_2.csv,50000,600.0,,healthy,,,,jnu_n_600,A,0.0,300300.0,False,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_n600_3_2,jnu_n600_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n600_3_2.csv,50000,600.0,,healthy,,,,jnu_n_600,B,300300.0,600600.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_n600_3_2,jnu_n600_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n600_3_2.csv,50000,600.0,,healthy,,,,jnu_n_600,C,600600.0,900900.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_n600_3_2,jnu_n600_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n600_3_2.csv,50000,600.0,,healthy,,,,jnu_n_600,D,900900.0,1201200.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,validation,jnu_n600_3_2,jnu_n600_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n600_3_2.csv,50000,600.0,,healthy,,,,jnu_n_600,E,1201200.0,1501500.0,True,False,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,guard,jnu_n600_3_2,jnu_n600_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n600_3_2.csv,50000,600.0,,healthy,,,,jnu_n_600,GUARD_AB,300300.0,300300.0,,,False,"symbolic guard anchored at nominal boundary 300300; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_n600_3_2,jnu_n600_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n600_3_2.csv,50000,600.0,,healthy,,,,jnu_n_600,GUARD_BC,600600.0,600600.0,,,False,"symbolic guard anchored at nominal boundary 600600; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_n600_3_2,jnu_n600_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n600_3_2.csv,50000,600.0,,healthy,,,,jnu_n_600,GUARD_CD,900900.0,900900.0,,,False,"symbolic guard anchored at nominal boundary 900900; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_n600_3_2,jnu_n600_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n600_3_2.csv,50000,600.0,,healthy,,,,jnu_n_600,GUARD_DE,1201200.0,1201200.0,,,False,"symbolic guard anchored at nominal boundary 1201200; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,test,jnu_n800_3_2,jnu_n800_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n800_3_2.csv,50000,800.0,,healthy,,,,jnu_n_800,A,0.0,300300.0,False,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_n800_3_2,jnu_n800_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n800_3_2.csv,50000,800.0,,healthy,,,,jnu_n_800,B,300300.0,600600.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_n800_3_2,jnu_n800_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n800_3_2.csv,50000,800.0,,healthy,,,,jnu_n_800,C,600600.0,900900.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_n800_3_2,jnu_n800_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n800_3_2.csv,50000,800.0,,healthy,,,,jnu_n_800,D,900900.0,1201200.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,validation,jnu_n800_3_2,jnu_n800_3_2,n,Healthy,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/n800_3_2.csv,50000,800.0,,healthy,,,,jnu_n_800,E,1201200.0,1501500.0,True,False,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,guard,jnu_n800_3_2,jnu_n800_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n800_3_2.csv,50000,800.0,,healthy,,,,jnu_n_800,GUARD_AB,300300.0,300300.0,,,False,"symbolic guard anchored at nominal boundary 300300; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_n800_3_2,jnu_n800_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n800_3_2.csv,50000,800.0,,healthy,,,,jnu_n_800,GUARD_BC,600600.0,600600.0,,,False,"symbolic guard anchored at nominal boundary 600600; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_n800_3_2,jnu_n800_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n800_3_2.csv,50000,800.0,,healthy,,,,jnu_n_800,GUARD_CD,900900.0,900900.0,,,False,"symbolic guard anchored at nominal boundary 900900; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_n800_3_2,jnu_n800_3_2,n,Healthy,guard_region,data/raw_jnu/JNU-Bearing-Dataset/n800_3_2.csv,50000,800.0,,healthy,,,,jnu_n_800,GUARD_DE,1201200.0,1201200.0,,,False,"symbolic guard anchored at nominal boundary 1201200; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,test,jnu_ob1000_2,jnu_ob1000_2,ob,OuterRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ob1000_2.csv,50000,1000.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_1000,A,0.0,100100.0,False,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_ob1000_2,jnu_ob1000_2,ob,OuterRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ob1000_2.csv,50000,1000.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_1000,B,100100.0,200200.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_ob1000_2,jnu_ob1000_2,ob,OuterRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ob1000_2.csv,50000,1000.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_1000,C,200200.0,300300.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_ob1000_2,jnu_ob1000_2,ob,OuterRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ob1000_2.csv,50000,1000.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_1000,D,300300.0,400400.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,validation,jnu_ob1000_2,jnu_ob1000_2,ob,OuterRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ob1000_2.csv,50000,1000.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_1000,E,400400.0,500500.0,True,False,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,guard,jnu_ob1000_2,jnu_ob1000_2,ob,OuterRace,guard_region,data/raw_jnu/JNU-Bearing-Dataset/ob1000_2.csv,50000,1000.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_1000,GUARD_AB,100100.0,100100.0,,,False,"symbolic guard anchored at nominal boundary 100100; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_ob1000_2,jnu_ob1000_2,ob,OuterRace,guard_region,data/raw_jnu/JNU-Bearing-Dataset/ob1000_2.csv,50000,1000.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_1000,GUARD_BC,200200.0,200200.0,,,False,"symbolic guard anchored at nominal boundary 200200; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_ob1000_2,jnu_ob1000_2,ob,OuterRace,guard_region,data/raw_jnu/JNU-Bearing-Dataset/ob1000_2.csv,50000,1000.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_1000,GUARD_CD,300300.0,300300.0,,,False,"symbolic guard anchored at nominal boundary 300300; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_ob1000_2,jnu_ob1000_2,ob,OuterRace,guard_region,data/raw_jnu/JNU-Bearing-Dataset/ob1000_2.csv,50000,1000.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_1000,GUARD_DE,400400.0,400400.0,,,False,"symbolic guard anchored at nominal boundary 400400; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,test,jnu_ob600_2,jnu_ob600_2,ob,OuterRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ob600_2.csv,50000,600.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_600,A,0.0,100100.0,False,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_ob600_2,jnu_ob600_2,ob,OuterRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ob600_2.csv,50000,600.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_600,B,100100.0,200200.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_ob600_2,jnu_ob600_2,ob,OuterRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ob600_2.csv,50000,600.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_600,C,200200.0,300300.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,train,jnu_ob600_2,jnu_ob600_2,ob,OuterRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ob600_2.csv,50000,600.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_600,D,300300.0,400400.0,True,True,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,validation,jnu_ob600_2,jnu_ob600_2,ob,OuterRace,within_recording_temporal_macro_block,data/raw_jnu/JNU-Bearing-Dataset/ob600_2.csv,50000,600.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_600,E,400400.0,500500.0,True,False,True,"within-recording temporal holdout; nominal slot boundaries pre-guard; edges flagged guard_* shrink by ceil(G/2) at Part-3 instantiation, G >= effective window span"
methodology_v2.part2.v1,2,JNU,guard,jnu_ob600_2,jnu_ob600_2,ob,OuterRace,guard_region,data/raw_jnu/JNU-Bearing-Dataset/ob600_2.csv,50000,600.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_600,GUARD_AB,100100.0,100100.0,,,False,"symbolic guard anchored at nominal boundary 100100; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
methodology_v2.part2.v1,2,JNU,guard,jnu_ob600_2,jnu_ob600_2,ob,OuterRace,guard_region,data/raw_jnu/JNU-Bearing-Dataset/ob600_2.csv,50000,600.0,,outer_race,0.3mm x 0.05mm wire-cut dent,,,jnu_ob_600,GUARD_BC,200200.0,200200.0,,,False,"symbolic guard anchored at nominal boundary 200200; expands to [b-ceil(G/2), b+ceil(G/2)) once Part 3 freezes G >= effective window span; never usable"
