methodology_version,fold_id,dataset,split,window_id,group_id,recording_id,source_file,source_fragment_ids,original_label,mapped_label,channel,native_sampling_rate_hz,window_duration_seconds,stride_seconds,start_sample,end_sample,start_time_seconds,end_time_seconds,rpm,load,fault_type,fault_severity,session,speed_group,temporal_block_id,crosses_source_fragment_boundary,fragment_boundaries_crossed,parent_part2_identity,notes
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X123:DE:test:336000-384000,cwru48k_B007,cwru_X123,data/raw_cwru_48k/ball/B007_1_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,336000,384000,7.0,8.0,1772.0,1hp,ball,7 mil,,,,False,,CWRU:cwru_X123,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X123:DE:test:384000-432000,cwru48k_B007,cwru_X123,data/raw_cwru_48k/ball/B007_1_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,384000,432000,8.0,9.0,1772.0,1hp,ball,7 mil,,,,False,,CWRU:cwru_X123,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X123:DE:test:432000-480000,cwru48k_B007,cwru_X123,data/raw_cwru_48k/ball/B007_1_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,432000,480000,9.0,10.0,1772.0,1hp,ball,7 mil,,,,False,,CWRU:cwru_X123,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X124:DE:test:0-48000,cwru48k_B007,cwru_X124,data/raw_cwru_48k/ball/B007_2_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,0,48000,0.0,1.0,1747.0,2hp,ball,7 mil,,,,False,,CWRU:cwru_X124,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X124:DE:test:48000-96000,cwru48k_B007,cwru_X124,data/raw_cwru_48k/ball/B007_2_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,48000,96000,1.0,2.0,1747.0,2hp,ball,7 mil,,,,False,,CWRU:cwru_X124,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X124:DE:test:96000-144000,cwru48k_B007,cwru_X124,data/raw_cwru_48k/ball/B007_2_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,96000,144000,2.0,3.0,1747.0,2hp,ball,7 mil,,,,False,,CWRU:cwru_X124,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X124:DE:test:144000-192000,cwru48k_B007,cwru_X124,data/raw_cwru_48k/ball/B007_2_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,144000,192000,3.0,4.0,1747.0,2hp,ball,7 mil,,,,False,,CWRU:cwru_X124,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X124:DE:test:192000-240000,cwru48k_B007,cwru_X124,data/raw_cwru_48k/ball/B007_2_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,192000,240000,4.0,5.0,1747.0,2hp,ball,7 mil,,,,False,,CWRU:cwru_X124,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X124:DE:test:240000-288000,cwru48k_B007,cwru_X124,data/raw_cwru_48k/ball/B007_2_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,240000,288000,5.0,6.0,1747.0,2hp,ball,7 mil,,,,False,,CWRU:cwru_X124,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X124:DE:test:288000-336000,cwru48k_B007,cwru_X124,data/raw_cwru_48k/ball/B007_2_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,288000,336000,6.0,7.0,1747.0,2hp,ball,7 mil,,,,False,,CWRU:cwru_X124,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X124:DE:test:336000-384000,cwru48k_B007,cwru_X124,data/raw_cwru_48k/ball/B007_2_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,336000,384000,7.0,8.0,1747.0,2hp,ball,7 mil,,,,False,,CWRU:cwru_X124,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X124:DE:test:384000-432000,cwru48k_B007,cwru_X124,data/raw_cwru_48k/ball/B007_2_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,384000,432000,8.0,9.0,1747.0,2hp,ball,7 mil,,,,False,,CWRU:cwru_X124,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X124:DE:test:432000-480000,cwru48k_B007,cwru_X124,data/raw_cwru_48k/ball/B007_2_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,432000,480000,9.0,10.0,1747.0,2hp,ball,7 mil,,,,False,,CWRU:cwru_X124,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X125:DE:test:0-48000,cwru48k_B007,cwru_X125,data/raw_cwru_48k/ball/B007_3_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,0,48000,0.0,1.0,1721.0,3hp,ball,7 mil,,,,False,,CWRU:cwru_X125,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X125:DE:test:48000-96000,cwru48k_B007,cwru_X125,data/raw_cwru_48k/ball/B007_3_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,48000,96000,1.0,2.0,1721.0,3hp,ball,7 mil,,,,False,,CWRU:cwru_X125,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X125:DE:test:96000-144000,cwru48k_B007,cwru_X125,data/raw_cwru_48k/ball/B007_3_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,96000,144000,2.0,3.0,1721.0,3hp,ball,7 mil,,,,False,,CWRU:cwru_X125,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X125:DE:test:144000-192000,cwru48k_B007,cwru_X125,data/raw_cwru_48k/ball/B007_3_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,144000,192000,3.0,4.0,1721.0,3hp,ball,7 mil,,,,False,,CWRU:cwru_X125,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X125:DE:test:192000-240000,cwru48k_B007,cwru_X125,data/raw_cwru_48k/ball/B007_3_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,192000,240000,4.0,5.0,1721.0,3hp,ball,7 mil,,,,False,,CWRU:cwru_X125,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X125:DE:test:240000-288000,cwru48k_B007,cwru_X125,data/raw_cwru_48k/ball/B007_3_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,240000,288000,5.0,6.0,1721.0,3hp,ball,7 mil,,,,False,,CWRU:cwru_X125,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X125:DE:test:288000-336000,cwru48k_B007,cwru_X125,data/raw_cwru_48k/ball/B007_3_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,288000,336000,6.0,7.0,1721.0,3hp,ball,7 mil,,,,False,,CWRU:cwru_X125,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X125:DE:test:336000-384000,cwru48k_B007,cwru_X125,data/raw_cwru_48k/ball/B007_3_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,336000,384000,7.0,8.0,1721.0,3hp,ball,7 mil,,,,False,,CWRU:cwru_X125,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X125:DE:test:384000-432000,cwru48k_B007,cwru_X125,data/raw_cwru_48k/ball/B007_3_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,384000,432000,8.0,9.0,1721.0,3hp,ball,7 mil,,,,False,,CWRU:cwru_X125,
methodology_v2.part3b.v1,1,CWRU,test,f1:CWRU:cwru_X125:DE:test:432000-480000,cwru48k_B007,cwru_X125,data/raw_cwru_48k/ball/B007_3_DE48k.mat,,B007,RollingElement,DE,48000,1.0,1.0,432000,480000,9.0,10.0,1721.0,3hp,ball,7 mil,,,,False,,CWRU:cwru_X125,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X135:DE:validation:0-48000,cwru48k_OR007,cwru_X135,data/raw_cwru_48k/outer_race/OR007@6_0_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,0,48000,0.0,1.0,1796.0,0hp,outer_race,7 mil,,,,False,,CWRU:cwru_X135,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X135:DE:validation:48000-96000,cwru48k_OR007,cwru_X135,data/raw_cwru_48k/outer_race/OR007@6_0_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,48000,96000,1.0,2.0,1796.0,0hp,outer_race,7 mil,,,,False,,CWRU:cwru_X135,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X135:DE:validation:96000-144000,cwru48k_OR007,cwru_X135,data/raw_cwru_48k/outer_race/OR007@6_0_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,96000,144000,2.0,3.0,1796.0,0hp,outer_race,7 mil,,,,False,,CWRU:cwru_X135,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X135:DE:validation:144000-192000,cwru48k_OR007,cwru_X135,data/raw_cwru_48k/outer_race/OR007@6_0_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,144000,192000,3.0,4.0,1796.0,0hp,outer_race,7 mil,,,,False,,CWRU:cwru_X135,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X135:DE:validation:192000-240000,cwru48k_OR007,cwru_X135,data/raw_cwru_48k/outer_race/OR007@6_0_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,192000,240000,4.0,5.0,1796.0,0hp,outer_race,7 mil,,,,False,,CWRU:cwru_X135,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X136:DE:validation:0-48000,cwru48k_OR007,cwru_X136,data/raw_cwru_48k/outer_race/OR007@6_1_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,0,48000,0.0,1.0,1774.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X136,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X136:DE:validation:48000-96000,cwru48k_OR007,cwru_X136,data/raw_cwru_48k/outer_race/OR007@6_1_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,48000,96000,1.0,2.0,1774.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X136,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X136:DE:validation:96000-144000,cwru48k_OR007,cwru_X136,data/raw_cwru_48k/outer_race/OR007@6_1_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,96000,144000,2.0,3.0,1774.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X136,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X136:DE:validation:144000-192000,cwru48k_OR007,cwru_X136,data/raw_cwru_48k/outer_race/OR007@6_1_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,144000,192000,3.0,4.0,1774.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X136,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X136:DE:validation:192000-240000,cwru48k_OR007,cwru_X136,data/raw_cwru_48k/outer_race/OR007@6_1_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,192000,240000,4.0,5.0,1774.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X136,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X136:DE:validation:240000-288000,cwru48k_OR007,cwru_X136,data/raw_cwru_48k/outer_race/OR007@6_1_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,240000,288000,5.0,6.0,1774.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X136,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X136:DE:validation:288000-336000,cwru48k_OR007,cwru_X136,data/raw_cwru_48k/outer_race/OR007@6_1_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,288000,336000,6.0,7.0,1774.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X136,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X136:DE:validation:336000-384000,cwru48k_OR007,cwru_X136,data/raw_cwru_48k/outer_race/OR007@6_1_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,336000,384000,7.0,8.0,1774.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X136,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X136:DE:validation:384000-432000,cwru48k_OR007,cwru_X136,data/raw_cwru_48k/outer_race/OR007@6_1_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,384000,432000,8.0,9.0,1774.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X136,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X136:DE:validation:432000-480000,cwru48k_OR007,cwru_X136,data/raw_cwru_48k/outer_race/OR007@6_1_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,432000,480000,9.0,10.0,1774.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X136,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X137:DE:validation:0-48000,cwru48k_OR007,cwru_X137,data/raw_cwru_48k/outer_race/OR007@6_2_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,0,48000,0.0,1.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X137,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X137:DE:validation:48000-96000,cwru48k_OR007,cwru_X137,data/raw_cwru_48k/outer_race/OR007@6_2_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,48000,96000,1.0,2.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X137,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X137:DE:validation:96000-144000,cwru48k_OR007,cwru_X137,data/raw_cwru_48k/outer_race/OR007@6_2_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,96000,144000,2.0,3.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X137,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X137:DE:validation:144000-192000,cwru48k_OR007,cwru_X137,data/raw_cwru_48k/outer_race/OR007@6_2_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,144000,192000,3.0,4.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X137,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X137:DE:validation:192000-240000,cwru48k_OR007,cwru_X137,data/raw_cwru_48k/outer_race/OR007@6_2_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,192000,240000,4.0,5.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X137,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X137:DE:validation:240000-288000,cwru48k_OR007,cwru_X137,data/raw_cwru_48k/outer_race/OR007@6_2_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,240000,288000,5.0,6.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X137,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X137:DE:validation:288000-336000,cwru48k_OR007,cwru_X137,data/raw_cwru_48k/outer_race/OR007@6_2_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,288000,336000,6.0,7.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X137,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X137:DE:validation:336000-384000,cwru48k_OR007,cwru_X137,data/raw_cwru_48k/outer_race/OR007@6_2_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,336000,384000,7.0,8.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X137,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X137:DE:validation:384000-432000,cwru48k_OR007,cwru_X137,data/raw_cwru_48k/outer_race/OR007@6_2_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,384000,432000,8.0,9.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X137,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X137:DE:validation:432000-480000,cwru48k_OR007,cwru_X137,data/raw_cwru_48k/outer_race/OR007@6_2_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,432000,480000,9.0,10.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X137,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X138:DE:validation:0-48000,cwru48k_OR007,cwru_X138,data/raw_cwru_48k/outer_race/OR007@6_3_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,0,48000,0.0,1.0,1725.0,3hp,outer_race,7 mil,,,,False,,CWRU:cwru_X138,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X138:DE:validation:48000-96000,cwru48k_OR007,cwru_X138,data/raw_cwru_48k/outer_race/OR007@6_3_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,48000,96000,1.0,2.0,1725.0,3hp,outer_race,7 mil,,,,False,,CWRU:cwru_X138,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X138:DE:validation:96000-144000,cwru48k_OR007,cwru_X138,data/raw_cwru_48k/outer_race/OR007@6_3_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,96000,144000,2.0,3.0,1725.0,3hp,outer_race,7 mil,,,,False,,CWRU:cwru_X138,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X138:DE:validation:144000-192000,cwru48k_OR007,cwru_X138,data/raw_cwru_48k/outer_race/OR007@6_3_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,144000,192000,3.0,4.0,1725.0,3hp,outer_race,7 mil,,,,False,,CWRU:cwru_X138,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X138:DE:validation:192000-240000,cwru48k_OR007,cwru_X138,data/raw_cwru_48k/outer_race/OR007@6_3_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,192000,240000,4.0,5.0,1725.0,3hp,outer_race,7 mil,,,,False,,CWRU:cwru_X138,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X138:DE:validation:240000-288000,cwru48k_OR007,cwru_X138,data/raw_cwru_48k/outer_race/OR007@6_3_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,240000,288000,5.0,6.0,1725.0,3hp,outer_race,7 mil,,,,False,,CWRU:cwru_X138,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X138:DE:validation:288000-336000,cwru48k_OR007,cwru_X138,data/raw_cwru_48k/outer_race/OR007@6_3_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,288000,336000,6.0,7.0,1725.0,3hp,outer_race,7 mil,,,,False,,CWRU:cwru_X138,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X138:DE:validation:336000-384000,cwru48k_OR007,cwru_X138,data/raw_cwru_48k/outer_race/OR007@6_3_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,336000,384000,7.0,8.0,1725.0,3hp,outer_race,7 mil,,,,False,,CWRU:cwru_X138,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X138:DE:validation:384000-432000,cwru48k_OR007,cwru_X138,data/raw_cwru_48k/outer_race/OR007@6_3_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,384000,432000,8.0,9.0,1725.0,3hp,outer_race,7 mil,,,,False,,CWRU:cwru_X138,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X138:DE:validation:432000-480000,cwru48k_OR007,cwru_X138,data/raw_cwru_48k/outer_race/OR007@6_3_DE48k.mat,,OR007@6,OuterRace,DE,48000,1.0,1.0,432000,480000,9.0,10.0,1725.0,3hp,outer_race,7 mil,,,,False,,CWRU:cwru_X138,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X148:DE:validation:0-48000,cwru48k_OR007,cwru_X148,data/raw_cwru_48k/outer_race/OR007@3_0_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,0,48000,0.0,1.0,1797.0,0hp,outer_race,7 mil,,,,False,,CWRU:cwru_X148,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X148:DE:validation:48000-96000,cwru48k_OR007,cwru_X148,data/raw_cwru_48k/outer_race/OR007@3_0_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,48000,96000,1.0,2.0,1797.0,0hp,outer_race,7 mil,,,,False,,CWRU:cwru_X148,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X149:DE:validation:0-48000,cwru48k_OR007,cwru_X149,data/raw_cwru_48k/outer_race/OR007@3_1_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,0,48000,0.0,1.0,1773.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X149,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X149:DE:validation:48000-96000,cwru48k_OR007,cwru_X149,data/raw_cwru_48k/outer_race/OR007@3_1_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,48000,96000,1.0,2.0,1773.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X149,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X149:DE:validation:96000-144000,cwru48k_OR007,cwru_X149,data/raw_cwru_48k/outer_race/OR007@3_1_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,96000,144000,2.0,3.0,1773.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X149,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X149:DE:validation:144000-192000,cwru48k_OR007,cwru_X149,data/raw_cwru_48k/outer_race/OR007@3_1_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,144000,192000,3.0,4.0,1773.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X149,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X149:DE:validation:192000-240000,cwru48k_OR007,cwru_X149,data/raw_cwru_48k/outer_race/OR007@3_1_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,192000,240000,4.0,5.0,1773.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X149,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X149:DE:validation:240000-288000,cwru48k_OR007,cwru_X149,data/raw_cwru_48k/outer_race/OR007@3_1_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,240000,288000,5.0,6.0,1773.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X149,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X149:DE:validation:288000-336000,cwru48k_OR007,cwru_X149,data/raw_cwru_48k/outer_race/OR007@3_1_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,288000,336000,6.0,7.0,1773.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X149,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X149:DE:validation:336000-384000,cwru48k_OR007,cwru_X149,data/raw_cwru_48k/outer_race/OR007@3_1_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,336000,384000,7.0,8.0,1773.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X149,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X149:DE:validation:384000-432000,cwru48k_OR007,cwru_X149,data/raw_cwru_48k/outer_race/OR007@3_1_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,384000,432000,8.0,9.0,1773.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X149,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X149:DE:validation:432000-480000,cwru48k_OR007,cwru_X149,data/raw_cwru_48k/outer_race/OR007@3_1_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,432000,480000,9.0,10.0,1773.0,1hp,outer_race,7 mil,,,,False,,CWRU:cwru_X149,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X150:DE:validation:0-48000,cwru48k_OR007,cwru_X150,data/raw_cwru_48k/outer_race/OR007@3_2_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,0,48000,0.0,1.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X150,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X150:DE:validation:48000-96000,cwru48k_OR007,cwru_X150,data/raw_cwru_48k/outer_race/OR007@3_2_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,48000,96000,1.0,2.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X150,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X150:DE:validation:96000-144000,cwru48k_OR007,cwru_X150,data/raw_cwru_48k/outer_race/OR007@3_2_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,96000,144000,2.0,3.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X150,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X150:DE:validation:144000-192000,cwru48k_OR007,cwru_X150,data/raw_cwru_48k/outer_race/OR007@3_2_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,144000,192000,3.0,4.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X150,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X150:DE:validation:192000-240000,cwru48k_OR007,cwru_X150,data/raw_cwru_48k/outer_race/OR007@3_2_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,192000,240000,4.0,5.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X150,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X150:DE:validation:240000-288000,cwru48k_OR007,cwru_X150,data/raw_cwru_48k/outer_race/OR007@3_2_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,240000,288000,5.0,6.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X150,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X150:DE:validation:288000-336000,cwru48k_OR007,cwru_X150,data/raw_cwru_48k/outer_race/OR007@3_2_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,288000,336000,6.0,7.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X150,
methodology_v2.part3b.v1,1,CWRU,validation,f1:CWRU:cwru_X150:DE:validation:336000-384000,cwru48k_OR007,cwru_X150,data/raw_cwru_48k/outer_race/OR007@3_2_DE48k.mat,,OR007@3,OuterRace,DE,48000,1.0,1.0,336000,384000,7.0,8.0,1750.0,2hp,outer_race,7 mil,,,,False,,CWRU:cwru_X150,
